5, 0, , , 8
5, 0, , , 8
5, 0, , , 8
5, 0, , , 8
5, 0, , , 7
5, 0, , , 8
5, 1, , , 7
6, 0, , , 8
5, 0, , , 8
5, 0, , , 8
5, 0, , , 8
5, 0, 1, 4, 11
5, 0, , , 7
5, 0, , , 7
5, 0, 0, 4, 11
5, 0, , , 8
5, 0, , , 8
5, 0, 0, 3, 11
5, 0, , , 8
5, 0, , , 8
5, 0, 0, 3, 11
5, 0, , , 8
5, 0, , , 7
5, 0, 0, 3, 11
5, 0, , , 8
5, 0, , , 7
5, 0, 0, 3, 
