5, 0, , , 8
5, 0, , , 8
5, 0, , , 7
5, 0, , , 8
5, 0, , , 7
5, 0, , , 8
5, 0, , , 8
5, 0, , , 7
5, 0, , , 8
5, 0, , , 8
5, 0, 25, 28, 35
5, 0, , , 8
5, 0, , , 8
5, 0, 24, 27, 35
5, 0, , , 8
5, 0, , , 8
5, 0, 24, 28, 35
5, 0, , , 8
5, 0, , , 8
5, 0, 24, 27, 35
5, 0, , , 7
5, 0, , , 8
5, 0, 24, 27, 35
5, 0, , , 8
5, 0, , , 7
5, 0, 24, 27, 35
5, 0, , , 
