5, 0, , , 8
5, 0, , , 8
5, 0, , , 8
5, 0, , , 8
5, 1, , , 7
5, 0, , , 8
5, 0, , , 8
5, 0, , , 8
5, 0, , , 8
5, 0, , , 8
5, 0, 7, 10, 17
5, 0, , , 8
5, 0, , , 8
5, 0, 7, 10, 17
5, 0, , , 8
5, 0, , , 7
5, 0, 7, 10, 17
5, 0, , , 8
5, 0, , , 8
5, 0, 6, 10, 17
5, 1, , , 7
5, 0, , , 8
5, 0, 6, 10, 17
5, 0, , , 8
5, 0, , , 8
5, 0, 6, 9, 17
5, 0, , , 
